,gameId,polarity_1,subjectivity_1,polarity_2,subjectivity_2,polarity_4,subjectivity_4,polarity_8,subjectivity_8
260530,thomas-muller_2023-12-09,0.00549995755878109,0.5290738488091432,-0.024019901268176783,0.5475025156356352,0.036520118981135975,0.5219231015469518,0.0728639224781059,0.5248544220803338
18210,leandro-trossard_2023-12-09,0.1383915353459005,0.5043276045921549,0.12358892215668443,0.5094206423427727,0.11752135245263712,0.5140596263387063,0.08965435507738242,0.5038592616831696
327712,luiz-henrique-andre-rosa-da-silva_2023-12-09,-0.0502872701838529,0.5698041566746603,-0.13984767969888362,0.5894312290679373,-0.1475661477930859,0.5605261913575218,-0.08326202192889028,0.5455600020547322
573811,mostafa-mohamed-ahmed-abdallah_2023-12-09,-0.1344296788482836,0.5632851913375175,-0.11024357277612709,0.5404204022129355,-0.11039423869986902,0.5264384184124014,-0.14161365549185134,0.5410146217283891
790086,assane-diao-diaoune_2023-12-09,-0.0502872701838529,0.5698041566746603,-0.13984767969888362,0.5894312290679373,-0.1475661477930859,0.5605261913575218,-0.08326202192889028,0.5455600020547322
711704,lorenzo-lucca_2023-12-09,-0.2702587585034013,0.5681659863945577,-0.1672099811742566,0.538554296691571,-0.1114720807220089,0.5286399399636548,-0.11242984262755934,0.5345645994510632
675995,kader-bamba_2023-12-09,-0.1344296788482836,0.5632851913375175,-0.11024357277612709,0.5404204022129355,-0.11039423869986902,0.5264384184124014,-0.14161365549185134,0.5410146217283891
214429,odsonne-edouard_2023-12-09,-0.0451455648867658,0.49261632394137617,-0.03257819369879416,0.48452769496294823,-0.07408528092190948,0.5016512583949639,-0.08430167317905918,0.4910258859622362
365919,florian-thauvin_2023-12-09,-0.2702587585034013,0.5681659863945577,-0.1672099811742566,0.538554296691571,-0.1114720807220089,0.5286399399636548,-0.11242984262755934,0.5345645994510632
439095,kingsley-coman_2023-12-09,0.00549995755878109,0.5290738488091432,-0.024019901268176783,0.5475025156356352,0.036520118981135975,0.5219231015469518,0.0728639224781059,0.5248544220803338
709985,marcus-rashford_2023-12-09,0.1362307000017527,0.48010779629726974,0.09952769149283566,0.49569745841002977,0.0987763546079945,0.4950909907687684,0.10342156011063412,0.48871129861246076
759091,randal-kolo-muani_2023-12-09,0.1344296788482836,0.5632851913375175,0.11024357277612709,0.5404204022129355,0.11039423869986902,0.5264384184124014,0.14161365549185134,0.5410146217283891
552061,anthony-martial_2023-12-09,0.1362307000017527,0.48010779629726974,0.09952769149283566,0.49569745841002977,0.0987763546079945,0.4950909907687684,0.10342156011063412,0.48871129861246076
72449,luka-jovic_2023-12-09,0.23941884023660528,0.5334474402409185,0.142674445704856,0.5276629236638296,0.13035046799169003,0.514984731288003,0.08598950154332265,0.5179110981591756
332073,jean-philippe-mateta_2023-12-09,-0.0451455648867658,0.49261632394137617,-0.03257819369879416,0.48452769496294823,-0.07408528092190948,0.5016512583949639,-0.08430167317905918,0.4910258859622362
819305,cody-mathes-gakpo_2023-12-09,0.0451455648867658,0.49261632394137617,0.03257819369879416,0.48452769496294823,0.07408528092190948,0.5016512583949639,0.08430167317905918,0.4910258859622362
460807,ollie-watkins_2023-12-09,0.17175586962057537,0.5376881928528995,0.0748085693797497,0.5085853298734355,0.09268265689125058,0.5182647997738383,0.10190799903613842,0.5271542361130187
91638,donyell-malen_2023-12-09,-0.08250915750915751,0.3767399267399268,0.20874542124542125,0.43836996336996337,0.15313170331886303,0.45480753995953627,0.24682479354589582,0.4719480403270093
424389,antoine-semenyo_2023-12-09,-0.1362307000017527,0.48010779629726974,-0.09952769149283566,0.49569745841002977,-0.0987763546079945,0.4950909907687684,-0.10342156011063412,0.48871129861246076
840363,lucas-vazquez-iglesias_2023-12-09,0.0502872701838529,0.5698041566746603,0.13984767969888362,0.5894312290679373,0.1475661477930859,0.5605261913575218,0.08326202192889028,0.5455600020547322
392072,ayoze-perez-gutierrez_2023-12-09,-0.0502872701838529,0.5698041566746603,-0.13984767969888362,0.5894312290679373,-0.1475661477930859,0.5605261913575218,-0.08326202192889028,0.5455600020547322
804957,leroy-sane_2023-12-09,0.00549995755878109,0.5290738488091432,-0.024019901268176783,0.5475025156356352,0.036520118981135975,0.5219231015469518,0.0728639224781059,0.5248544220803338
677048,moussa-diaby_2023-12-09,0.17175586962057537,0.5376881928528995,0.0748085693797497,0.5085853298734355,0.09268265689125058,0.5182647997738383,0.10190799903613842,0.5271542361130187
553317,aitor-ruibal-garcia_2023-12-09,-0.0502872701838529,0.5698041566746603,-0.13984767969888362,0.5894312290679373,-0.1475661477930859,0.5605261913575218,-0.08326202192889028,0.5455600020547322
504223,ansgar-knauff_2023-12-09,-0.00549995755878109,0.5290738488091432,0.024019901268176783,0.5475025156356352,-0.036520118981135975,0.5219231015469518,-0.0728639224781059,0.5248544220803338
667262,gabriel-fernando-de-jesus_2023-12-09,0.1383915353459005,0.5043276045921549,0.12358892215668443,0.5094206423427727,0.11752135245263712,0.5140596263387063,0.08965435507738242,0.5038592616831696
553365,marco-asensio-willemsen_2023-12-09,0.1344296788482836,0.5632851913375175,0.11024357277612709,0.5404204022129355,0.11039423869986902,0.5264384184124014,0.14161365549185134,0.5410146217283891
412623,marko-arnautovic_2023-12-09,0.2702587585034013,0.5681659863945577,0.1672099811742566,0.538554296691571,0.1114720807220089,0.5286399399636548,0.11242984262755934,0.5345645994510632
188079,benjamin-sesko_2023-12-09,0.08250915750915751,0.3767399267399268,-0.20874542124542125,0.43836996336996337,-0.15313170331886303,0.45480753995953627,-0.24682479354589582,0.4719480403270093
741552,gabriel-teodoro-martinelli-silva_2023-12-09,0.1383915353459005,0.5043276045921549,0.12358892215668443,0.5094206423427727,0.11752135245263712,0.5140596263387063,0.08965435507738242,0.5038592616831696
489019,ademola-lookman_2023-12-09,-0.23941884023660528,0.5334474402409185,-0.142674445704856,0.5276629236638296,-0.13035046799169003,0.514984731288003,-0.08598950154332265,0.5179110981591756
332722,willian-jose-da-silva_2023-12-09,-0.0502872701838529,0.5698041566746603,-0.13984767969888362,0.5894312290679373,-0.1475661477930859,0.5605261913575218,-0.08326202192889028,0.5455600020547322
712959,brahim-abdelkader-diaz_2023-12-09,0.0502872701838529,0.5698041566746603,0.13984767969888362,0.5894312290679373,0.1475661477930859,0.5605261913575218,0.08326202192889028,0.5455600020547322
327111,alejandro-garnacho-ferreyra_2023-12-09,0.1362307000017527,0.48010779629726974,0.09952769149283566,0.49569745841002977,0.0987763546079945,0.4950909907687684,0.10342156011063412,0.48871129861246076
